Date,Open,High,Low,Close,Volume,Change,5Days,10Days,20Days,60Days,120Days,emotion,count,Escore
2017-08-03,20700,20913,20152,20331,340361,-0.043966719545454544,20540.52727272727,20672.71818181818,20326.577272727274,20207.621212090908,20020.27424290909,0.0,0.0,20331
2017-08-04,20319,20839,20159,20453,260786,0.009734882545454545,20520.78181818182,20682.663636363635,20351.577272727274,20207.371212727277,20026.918181454545,0.0,0.0,20453
2017-08-07,20487,20740,20145,20361,190339,0.006840580999999999,20497.872727272726,20629.518181818185,20372.686363636363,20210.73636309091,20031.451515454548,0.0,0.0,20361
2017-08-08,20291,20696,19972,20387,173883,0.007149501636363636,20455.836363636365,20570.7,20397.53181818182,20215.703029727272,20035.73939390909,0.0,0.0,20387
2017-08-09,20199,20610,19969,20315,208124,-0.01933123009090909,20369.745454545457,20510.581818181818,20412.149999999998,20224.19545390909,20039.233332636362,0.0,0.0,20315
2017-08-10,20181,20611,19961,20278,211433,-0.004491058363636364,20359.21818181818,20449.872727272726,20434.086363636365,20239.181818454545,20042.865908454547,0.0,0.0,20278
2017-08-11,20035,20489,19866,20298,216925,-0.012112970272727274,20328.272727272728,20424.52727272727,20460.263636363637,20252.084847818183,20046.593938181817,0.0,0.0,20298
2017-08-14,20383,20609,20058,20390,157778,0.008265361363636363,20334.072727272727,20415.97272727273,20486.577272727274,20262.77575790909,20050.992424090906,0.0,0.0,20390
2017-08-16,20475,20648,19935,20196,246914,-0.0047918123636363635,20295.78181818182,20375.80909090909,20493.331818181818,20272.980303363634,20054.231059727274,1.0,1.0,20397
2017-08-17,20108,20558,19747,20393,286592,0.02470776136363637,20311.49090909091,20340.61818181818,20503.04090909091,20281.925757181816,20058.33030427273,1.0,2.2,20841
2017-08-18,20153,20645,20050,20432,285995,0.006897310545454546,20342.272727272728,20350.745454545457,20511.731818181815,20292.375757,20062.93333327273,1.0,1.4,20718
2017-08-21,20557,20702,20077,20231,236508,0.0011215729090909088,20328.727272727272,20328.5,20505.581818181818,20295.27424181818,20066.36893781818,1.0,1.4,20514
